rep	mean_score	4Amp_score	4Noamp_score	4s_score	other_score	4Amp_precision	4Noamp_precision	4s_precision	other_precision	4Amp_recall	4Noamp_recall	4s_recall	other_recall	4Amp_f1	4Noamp_f1	4s_f1	other_f1	4Amp_support	4Noamp_support	4s_support	other_support
0	0.7837837837837838	0.8461538461538461	0.9868421052631579	0.5333333333333333	0.3548387096774194	0.758620689655	0.824175824176	0.666666666667	0.6875	0.846153846154	0.986842105263	0.533333333333	0.354838709677	0.8	0.898203592814	0.592592592593	0.468085106383	26	76	15	31
1	0.7905405405405406	0.9310344827586207	0.9615384615384616	0.4	0.34615384615384615	0.870967741935	0.882352941176	0.461538461538	0.473684210526	0.931034482759	0.961538461538	0.4	0.346153846154	0.9	0.920245398773	0.428571428571	0.4	29	78	15	26
2	0.75	0.8888888888888888	0.971830985915493	0.5789473684210527	0.22580645161290322	0.705882352941	0.775280898876	0.785714285714	0.636363636364	0.888888888889	0.971830985915	0.578947368421	0.225806451613	0.786885245902	0.8625	0.666666666667	0.333333333333	27	71	19	31
3	0.7905405405405406	0.9259259259259259	0.9620253164556962	0.35714285714285715	0.39285714285714285	0.806451612903	0.835164835165	0.555555555556	0.647058823529	0.925925925926	0.962025316456	0.357142857143	0.392857142857	0.862068965517	0.894117647059	0.434782608696	0.488888888889	27	79	14	28
4	0.75	0.8461538461538461	0.9240506329113924	0.47058823529411764	0.3076923076923077	0.814814814815	0.858823529412	0.5	0.4	0.846153846154	0.924050632911	0.470588235294	0.307692307692	0.830188679245	0.890243902439	0.484848484848	0.347826086957	26	79	17	26
5	0.7905405405405406	0.9310344827586207	0.9444444444444444	0.34782608695652173	0.5833333333333334	0.9	0.871794871795	0.888888888889	0.451612903226	0.931034482759	0.944444444444	0.347826086957	0.583333333333	0.915254237288	0.906666666667	0.5	0.509090909091	29	72	23	24
6	0.6756756756756757	0.7741935483870968	0.9811320754716981	0.5217391304347826	0.2926829268292683	0.8	0.626506024096	0.75	0.631578947368	0.774193548387	0.981132075472	0.521739130435	0.292682926829	0.786885245902	0.764705882353	0.615384615385	0.4	31	53	23	41
7	0.7635135135135135	0.7878787878787878	0.9583333333333334	0.6428571428571429	0.3103448275862069	0.8125	0.775280898876	0.642857142857	0.692307692308	0.787878787879	0.958333333333	0.642857142857	0.310344827586	0.8	0.857142857143	0.642857142857	0.428571428571	33	72	14	29
8	0.7905405405405406	0.7586206896551724	0.9863013698630136	0.5882352941176471	0.4482758620689655	0.758620689655	0.8	0.833333333333	0.764705882353	0.758620689655	0.986301369863	0.588235294118	0.448275862069	0.758620689655	0.883435582822	0.689655172414	0.565217391304	29	73	17	29
9	0.777027027027027	0.8	0.9594594594594594	0.6470588235294118	0.3333333333333333	0.888888888889	0.816091954023	0.647058823529	0.529411764706	0.8	0.959459459459	0.647058823529	0.333333333333	0.842105263158	0.88198757764	0.647058823529	0.409090909091	30	74	17	27
10	0.7702702702702703	0.8461538461538461	0.9733333333333334	0.5263157894736842	0.32142857142857145	0.916666666667	0.802197802198	0.555555555556	0.6	0.846153846154	0.973333333333	0.526315789474	0.321428571429	0.88	0.879518072289	0.540540540541	0.418604651163	26	75	19	28
11	0.7297297297297297	0.9285714285714286	0.96875	0.6470588235294118	0.23076923076923078	0.8125	0.720930232558	0.578947368421	0.818181818182	0.928571428571	0.96875	0.647058823529	0.230769230769	0.866666666667	0.826666666667	0.611111111111	0.36	28	64	17	39
12	0.7297297297297297	0.7941176470588235	0.9393939393939394	0.7222222222222222	0.2	0.84375	0.765432098765	0.541666666667	0.545454545455	0.794117647059	0.939393939394	0.722222222222	0.2	0.818181818182	0.843537414966	0.619047619048	0.292682926829	34	66	18	30
13	0.7364864864864865	0.8709677419354839	0.9538461538461539	0.4090909090909091	0.36666666666666664	0.870967741935	0.756097560976	0.6	0.55	0.870967741935	0.953846153846	0.409090909091	0.366666666667	0.870967741935	0.843537414966	0.486486486486	0.44	31	65	22	30
14	0.777027027027027	0.8709677419354839	0.9859154929577465	0.5	0.3076923076923077	0.84375	0.786516853933	0.769230769231	0.571428571429	0.870967741935	0.985915492958	0.5	0.307692307692	0.857142857143	0.875	0.606060606061	0.4	31	71	20	26
15	0.777027027027027	0.8285714285714286	0.9154929577464789	0.6428571428571429	0.42857142857142855	0.878787878788	0.802469135802	0.6	0.631578947368	0.828571428571	0.915492957746	0.642857142857	0.428571428571	0.852941176471	0.855263157895	0.620689655172	0.510638297872	35	71	14	28
16	0.7905405405405406	0.8	1.0	0.5263157894736842	0.43333333333333335	0.869565217391	0.813186813187	0.714285714286	0.65	0.8	1.0	0.526315789474	0.433333333333	0.833333333333	0.89696969697	0.606060606061	0.52	25	74	19	30
17	0.8108108108108109	0.9	0.9571428571428572	0.5789473684210527	0.5172413793103449	0.931034482759	0.797619047619	0.785714285714	0.714285714286	0.9	0.957142857143	0.578947368421	0.51724137931	0.915254237288	0.87012987013	0.666666666667	0.6	30	70	19	29
18	0.7702702702702703	0.9090909090909091	0.9714285714285714	0.9090909090909091	0.17647058823529413	0.833333333333	0.781609195402	0.526315789474	1.0	0.909090909091	0.971428571429	0.909090909091	0.176470588235	0.869565217391	0.866242038217	0.666666666667	0.3	33	70	11	34
19	0.722972972972973	0.782608695652174	0.9154929577464789	0.6190476190476191	0.3333333333333333	0.72	0.78313253012	0.65	0.55	0.782608695652	0.915492957746	0.619047619048	0.333333333333	0.75	0.844155844156	0.634146341463	0.415094339623	23	71	21	33
20	0.7432432432432432	0.7948717948717948	0.9523809523809523	0.6666666666666666	0.25	0.815789473684	0.731707317073	0.75	0.583333333333	0.794871794872	0.952380952381	0.666666666667	0.25	0.805194805195	0.827586206897	0.705882352941	0.35	39	63	18	28
21	0.7702702702702703	0.8214285714285714	0.958904109589041	0.38095238095238093	0.5	0.821428571429	0.833333333333	0.888888888889	0.481481481481	0.821428571429	0.958904109589	0.380952380952	0.5	0.821428571429	0.891719745223	0.533333333333	0.490566037736	28	73	21	26
22	0.7094594594594594	0.8	0.9571428571428572	0.3333333333333333	0.17857142857142858	0.8	0.736263736264	0.5	0.416666666667	0.8	0.957142857143	0.333333333333	0.178571428571	0.8	0.832298136646	0.4	0.25	35	70	15	28
23	0.7364864864864865	0.7666666666666667	0.9333333333333333	0.7692307692307693	0.2	0.884615384615	0.729166666667	0.625	0.6	0.766666666667	0.933333333333	0.769230769231	0.2	0.821428571429	0.818713450292	0.689655172414	0.3	30	75	13	30
24	0.75	0.7647058823529411	0.958904109589041	0.6	0.23076923076923078	0.8125	0.795454545455	0.5	0.6	0.764705882353	0.958904109589	0.6	0.230769230769	0.787878787879	0.869565217391	0.545454545455	0.333333333333	34	73	15	26
25	0.7567567567567568	0.8571428571428571	0.9367088607594937	0.2962962962962963	0.5714285714285714	0.857142857143	0.850574712644	0.888888888889	0.387096774194	0.857142857143	0.936708860759	0.296296296296	0.571428571429	0.857142857143	0.89156626506	0.444444444444	0.461538461538	21	79	27	21
26	0.6824324324324325	0.7352941176470589	0.953125	0.5	0.20588235294117646	0.862068965517	0.655913978495	0.533333333333	0.636363636364	0.735294117647	0.953125	0.5	0.205882352941	0.793650793651	0.777070063694	0.516129032258	0.311111111111	34	64	16	34
27	0.8040540540540541	0.896551724137931	0.9605263157894737	0.6666666666666666	0.35714285714285715	0.896551724138	0.811111111111	0.625	0.769230769231	0.896551724138	0.960526315789	0.666666666667	0.357142857143	0.896551724138	0.879518072289	0.645161290323	0.487804878049	29	76	15	28
